Financial_ID,Project_ID,Fiscal_Year,Fiscal_Month,Budget_INR,Forecast_INR,Actual_Spend_INR,Capital_Expense_INR,Operational_Expense_INR,Planned_Revenue_INR,Actual_Revenue_INR,Variance_INR,Cost_Status,Finance_Manager
FIN0924,PRJ077,2026,Dec,207300000,16218894,16552225,9931335,6620890,22457500,20645869,-333331,On Budget,S Verma
FIN0925,PRJ078,2026,Jan,141800000,11188847,11695643,7017385,4678257,15361666,14968716,-506796,Over,P Gupta
FIN0926,PRJ078,2026,Feb,141800000,12004300,12454602,7472761,4981840,15361666,16727260,-450302,Over,A Sharma
FIN0927,PRJ078,2026,Mar,141800000,12536437,13527041,8116224,5410816,15361666,12511871,-990604,Over,R Singh
FIN0928,PRJ078,2026,Apr,141800000,11462599,11751149,7050689,4700459,15361666,17269167,-288550,Over,R Singh
FIN0929,PRJ078,2026,May,141800000,11299008,11711047,7026628,4684418,15361666,12666986,-412039,On Budget,K Rao
FIN0930,PRJ078,2026,Jun,141800000,12475506,12715612,7629367,5086244,15361666,14993217,-240106,Over,P Gupta
FIN0931,PRJ078,2026,Jul,141800000,11164639,9734086,5840451,3893634,15361666,16535621,1430553,On Budget,K Rao
FIN0932,PRJ078,2026,Aug,141800000,12434387,13580638,8148382,5432255,15361666,17039272,-1146251,On Budget,N Kumar
FIN0933,PRJ078,2026,Sep,141800000,12182943,11728722,7037233,4691488,15361666,16484362,454221,On Budget,R Singh
FIN0934,PRJ078,2026,Oct,141800000,12068514,13872024,8323214,5548809,15361666,12541768,-1803510,Over,A Sharma
FIN0935,PRJ078,2026,Nov,141800000,11238499,13641145,8184687,5456458,15361666,14709014,-2402646,Under,A Sharma
FIN0936,PRJ078,2026,Dec,141800000,12281667,9989140,5993484,3995656,15361666,16461533,2292527,Under,R Singh
FIN0937,PRJ079,2026,Jan,145400000,11515511,10702328,6421396,4280931,15751666,16958267,813183,On Budget,R Singh
FIN0938,PRJ079,2026,Feb,145400000,11403995,14507617,8704570,5803046,15751666,14294382,-3103622,Over,P Gupta
FIN0939,PRJ079,2026,Mar,145400000,11255845,12959431,7775658,5183772,15751666,14259167,-1703586,On Budget,V Mehta
FIN0940,PRJ079,2026,Apr,145400000,11514309,12231311,7338786,4892524,15751666,17042468,-717002,Under,K Rao
FIN0941,PRJ079,2026,May,145400000,11788030,11670933,7002559,4668373,15751666,12766261,117097,Over,S Verma
FIN0942,PRJ079,2026,Jun,145400000,13117461,12251830,7351098,4900732,15751666,13525661,865631,Under,N Kumar
FIN0943,PRJ079,2026,Jul,145400000,11568973,10513542,6308125,4205416,15751666,12867015,1055431,Over,V Mehta
FIN0944,PRJ079,2026,Aug,145400000,12264842,13956037,8373622,5582414,15751666,13429662,-1691195,Under,A Sharma
FIN0945,PRJ079,2026,Sep,145400000,11366608,14248242,8548945,5699296,15751666,16484329,-2881634,On Budget,R Singh
FIN0946,PRJ079,2026,Oct,145400000,11306976,10680037,6408022,4272014,15751666,15377220,626939,Under,M Patel
FIN0947,PRJ079,2026,Nov,145400000,11820823,10063232,6037939,4025292,15751666,15667577,1757591,Under,S Verma
FIN0948,PRJ079,2026,Dec,145400000,12048015,11598569,6959141,4639427,15751666,12363009,449446,Over,N Kumar
FIN0949,PRJ080,2026,Jan,70100000,5417654,6414596,3848757,2565838,7594166,7963949,-996942,On Budget,A Sharma
FIN0950,PRJ080,2026,Feb,70100000,6395980,5459450,3275670,2183780,7594166,6806423,936530,Over,P Gupta
FIN0951,PRJ080,2026,Mar,70100000,5459474,5035301,3021180,2014120,7594166,8052488,424173,On Budget,A Sharma
FIN0952,PRJ080,2026,Apr,70100000,6415367,6439711,3863826,2575884,7594166,8095620,-24344,Under,N Kumar
FIN0953,PRJ080,2026,May,70100000,6068872,5229703,3137821,2091881,7594166,6187810,839169,Over,P Gupta
FIN0954,PRJ080,2026,Jun,70100000,5666610,5955204,3573122,2382081,7594166,5964844,-288594,On Budget,R Singh
FIN0955,PRJ080,2026,Jul,70100000,6108866,4791115,2874669,1916446,7594166,6293071,1317751,Over,R Singh
FIN0956,PRJ080,2026,Aug,70100000,5610749,4764159,2858495,1905663,7594166,7794300,846590,Over,R Singh
FIN0957,PRJ080,2026,Sep,70100000,6287758,6504823,3902893,2601929,7594166,8175242,-217065,Under,N Kumar
FIN0958,PRJ080,2026,Oct,70100000,6042610,5791490,3474894,2316596,7594166,5917017,251120,On Budget,N Kumar
FIN0959,PRJ080,2026,Nov,70100000,5625162,5305182,3183109,2122072,7594166,8519644,319980,On Budget,R Singh
FIN0960,PRJ080,2026,Dec,70100000,6028365,5333733,3200239,2133493,7594166,7992265,694632,On Budget,N Kumar
FIN0961,PRJ081,2026,Jan,103100000,8958516,6964793,4178875,2785917,11169166,9269701,1993723,Under,A Sharma
FIN0962,PRJ081,2026,Feb,103100000,8341629,8575783,5145469,3430313,11169166,11308872,-234154,Under,N Kumar
FIN0963,PRJ081,2026,Mar,103100000,8312591,9777851,5866710,3911140,11169166,11540397,-1465260,Under,V Mehta
FIN0964,PRJ081,2026,Apr,103100000,8070573,8536085,5121651,3414434,11169166,10027488,-465512,Over,V Mehta
FIN0965,PRJ081,2026,May,103100000,8867991,9254011,5552406,3701604,11169166,11800796,-386020,Over,N Kumar
FIN0966,PRJ081,2026,Jun,103100000,8519166,7099091,4259454,2839636,11169166,11452776,1420075,Under,K Rao
FIN0967,PRJ081,2026,Jul,103100000,8632427,8293019,4975811,3317207,11169166,12656775,339408,On Budget,A Sharma
FIN0968,PRJ081,2026,Aug,103100000,9423146,10006922,6004153,4002768,11169166,12150322,-583776,Over,S Verma
FIN0969,PRJ081,2026,Sep,103100000,7940954,9969506,5981703,3987802,11169166,11434867,-2028552,Under,S Verma
FIN0970,PRJ081,2026,Oct,103100000,8983941,9359948,5615968,3743979,11169166,11573239,-376007,Under,M Patel
FIN0971,PRJ081,2026,Nov,103100000,8338935,7121280,4272768,2848512,11169166,11171365,1217655,On Budget,V Mehta
FIN0972,PRJ081,2026,Dec,103100000,8012733,8597944,5158766,3439177,11169166,12221740,-585211,Under,N Kumar
FIN0973,PRJ082,2026,Jan,106600000,9533773,9085976,5451585,3634390,11548333,8937525,447797,Under,K Rao
FIN0974,PRJ082,2026,Feb,106600000,9215331,8413704,5048222,3365481,11548333,8899085,801627,Over,A Sharma
FIN0975,PRJ082,2026,Mar,106600000,9112558,9296640,5577984,3718656,11548333,9214103,-184082,On Budget,R Singh
FIN0976,PRJ082,2026,Apr,106600000,9665683,7985276,4791165,3194110,11548333,9297691,1680407,Under,N Kumar
FIN0977,PRJ082,2026,May,106600000,8225238,8063924,4838354,3225569,11548333,10475135,161314,Over,N Kumar
FIN0978,PRJ082,2026,Jun,106600000,8719330,10616989,6370193,4246795,11548333,9484605,-1897659,On Budget,P Gupta
FIN0979,PRJ082,2026,Jul,106600000,8373427,10175032,6105019,4070012,11548333,11459470,-1801605,Over,P Gupta
FIN0980,PRJ082,2026,Aug,106600000,8702379,7924813,4754887,3169925,11548333,9424418,777566,Over,R Singh
FIN0981,PRJ082,2026,Sep,106600000,8389625,7880252,4728151,3152100,11548333,13248406,509373,Under,A Sharma
FIN0982,PRJ082,2026,Oct,106600000,9705699,7156918,4294150,2862767,11548333,13081730,2548781,Under,P Gupta
FIN0983,PRJ082,2026,Nov,106600000,8759133,9946717,5968030,3978686,11548333,12556435,-1187584,Under,N Kumar
FIN0984,PRJ082,2026,Dec,106600000,9414075,8338918,5003350,3335567,11548333,12862597,1075157,On Budget,M Patel
FIN0985,PRJ083,2026,Jan,3500000,265779,270008,162004,108003,379166,418019,-4229,On Budget,N Kumar
FIN0986,PRJ083,2026,Feb,3500000,272164,335956,201573,134382,379166,306189,-63792,On Budget,A Sharma
FIN0987,PRJ083,2026,Mar,3500000,301971,346567,207940,138626,379166,411026,-44596,On Budget,V Mehta
FIN0988,PRJ083,2026,Apr,3500000,277647,249504,149702,99801,379166,372321,28143,Under,S Verma
FIN0989,PRJ083,2026,May,3500000,272558,270157,162094,108062,379166,295534,2401,Over,R Singh
FIN0990,PRJ083,2026,Jun,3500000,298549,343036,205821,137214,379166,329071,-44487,Over,N Kumar
FIN0991,PRJ083,2026,Jul,3500000,317847,241796,145077,96718,379166,322189,76051,Over,A Sharma
FIN0992,PRJ083,2026,Aug,3500000,310403,285538,171322,114215,379166,419050,24865,Under,S Verma
FIN0993,PRJ083,2026,Sep,3500000,292186,243726,146235,97490,379166,313262,48460,Over,M Patel
FIN0994,PRJ083,2026,Oct,3500000,282469,348518,209110,139407,379166,415220,-66049,On Budget,A Sharma
FIN0995,PRJ083,2026,Nov,3500000,276409,261188,156712,104475,379166,335290,15221,Over,M Patel
FIN0996,PRJ083,2026,Dec,3500000,311941,339250,203550,135700,379166,369890,-27309,Over,R Singh
FIN0997,PRJ084,2026,Jan,235500000,20450229,15818767,9491260,6327506,25512500,27824839,4631462,On Budget,S Verma
FIN0998,PRJ084,2026,Feb,235500000,21051755,15992963,9595777,6397185,25512500,26872172,5058792,Under,K Rao
FIN0999,PRJ084,2026,Mar,235500000,20994753,20975494,12585296,8390197,25512500,23874417,19259,On Budget,N Kumar
FIN1000,PRJ084,2026,Apr,235500000,18324047,21654299,12992579,8661719,25512500,28990751,-3330252,Over,R Singh
FIN1001,PRJ084,2026,May,235500000,19231339,22402940,13441764,8961176,25512500,27390200,-3171601,Over,K Rao
FIN1002,PRJ084,2026,Jun,235500000,20418275,22318119,13390871,8927247,25512500,23605162,-1899844,On Budget,A Sharma
FIN1003,PRJ084,2026,Jul,235500000,18153237,17101346,10260807,6840538,25512500,24314048,1051891,Under,M Patel
FIN1004,PRJ084,2026,Aug,235500000,18961487,16588293,9952975,6635317,25512500,20981027,2373194,Over,K Rao
FIN1005,PRJ084,2026,Sep,235500000,20519262,21642092,12985255,8656836,25512500,20278469,-1122830,Over,A Sharma
FIN1006,PRJ084,2026,Oct,235500000,21356013,17366690,10420014,6946676,25512500,28274935,3989323,Over,P Gupta
FIN1007,PRJ084,2026,Nov,235500000,18337920,15897897,9538738,6359158,25512500,26368425,2440023,On Budget,N Kumar
FIN1008,PRJ084,2026,Dec,235500000,18167729,21294094,12776456,8517637,25512500,24199317,-3126365,Under,R Singh
FIN1009,PRJ085,2026,Jan,177300000,13903308,12704150,7622490,5081660,19207500,16058712,1199158,Under,A Sharma
FIN1010,PRJ085,2026,Feb,177300000,16200099,16264876,9758925,6505950,19207500,15661608,-64777,Over,A Sharma
FIN1011,PRJ085,2026,Mar,177300000,14075383,17161953,10297171,6864781,19207500,19670423,-3086570,On Budget,P Gupta
FIN1012,PRJ085,2026,Apr,177300000,15398687,16892504,10135502,6757001,19207500,17030952,-1493817,Under,S Verma
FIN1013,PRJ085,2026,May,177300000,15208363,12384538,7430722,4953815,19207500,17946172,2823825,Under,S Verma
FIN1014,PRJ085,2026,Jun,177300000,14923768,14792278,8875366,5916911,19207500,19880646,131490,On Budget,N Kumar
FIN1015,PRJ085,2026,Jul,177300000,16248813,15921015,9552609,6368406,19207500,16578491,327798,On Budget,V Mehta
FIN1016,PRJ085,2026,Aug,177300000,15498056,15478212,9286927,6191284,19207500,18408142,19844,Under,N Kumar
FIN1017,PRJ085,2026,Sep,177300000,15314311,12301031,7380618,4920412,19207500,21213702,3013280,On Budget,P Gupta
FIN1018,PRJ085,2026,Oct,177300000,13718540,16416151,9849690,6566460,19207500,16054939,-2697611,On Budget,P Gupta
FIN1019,PRJ085,2026,Nov,177300000,13702019,13503076,8101845,5401230,19207500,15405971,198943,Under,K Rao
FIN1020,PRJ085,2026,Dec,177300000,15737574,17162123,10297273,6864849,19207500,17158017,-1424549,Over,V Mehta
FIN1021,PRJ086,2026,Jan,40100000,3392293,3865216,2319129,1546086,4344166,3756824,-472923,Over,P Gupta
FIN1022,PRJ086,2026,Feb,40100000,3206384,3415427,2049256,1366170,4344166,4956728,-209043,On Budget,S Verma
FIN1023,PRJ086,2026,Mar,40100000,3063063,3021702,1813021,1208680,4344166,3511908,41361,On Budget,V Mehta
FIN1024,PRJ086,2026,Apr,40100000,3325860,3384668,2030800,1353867,4344166,4950847,-58808,Over,M Patel
FIN1025,PRJ086,2026,May,40100000,3102652,2889383,1733629,1155753,4344166,3904779,213269,Under,N Kumar
FIN1026,PRJ086,2026,Jun,40100000,3275361,2895909,1737545,1158363,4344166,4343214,379452,Under,A Sharma
FIN1027,PRJ086,2026,Jul,40100000,3606277,3386126,2031675,1354450,4344166,3365007,220151,On Budget,S Verma
FIN1028,PRJ086,2026,Aug,40100000,3132560,3426224,2055734,1370489,4344166,3409349,-293664,Over,S Verma
FIN1029,PRJ086,2026,Sep,40100000,3650814,3203177,1921906,1281270,4344166,4146339,447637,On Budget,N Kumar
FIN1030,PRJ086,2026,Oct,40100000,3287585,3993516,2396109,1597406,4344166,4673776,-705931,On Budget,V Mehta
FIN1031,PRJ086,2026,Nov,40100000,3337662,3573651,2144190,1429460,4344166,4224495,-235989,On Budget,N Kumar
FIN1032,PRJ086,2026,Dec,40100000,3255951,3262623,1957573,1305049,4344166,4020021,-6672,Under,K Rao
FIN1033,PRJ087,2026,Jan,184400000,16800811,15873532,9524119,6349412,19976666,19233580,927279,On Budget,N Kumar
FIN1034,PRJ087,2026,Feb,184400000,13901367,17558596,10535157,7023438,19976666,17944055,-3657229,Under,N Kumar
FIN1035,PRJ087,2026,Mar,184400000,15331014,12642798,7585678,5057119,19976666,20682097,2688216,Over,K Rao
FIN1036,PRJ087,2026,Apr,184400000,15254962,12364071,7418442,4945628,19976666,19415489,2890891,Under,P Gupta
FIN1037,PRJ087,2026,May,184400000,15421543,17070592,10242355,6828236,19976666,18168718,-1649049,On Budget,V Mehta
FIN1038,PRJ087,2026,Jun,184400000,16316804,17172332,10303399,6868932,19976666,18413143,-855528,On Budget,M Patel
FIN1039,PRJ087,2026,Jul,184400000,16106654,12322520,7393512,4929008,19976666,21204166,3784134,Over,R Singh
FIN1040,PRJ087,2026,Aug,184400000,16714714,15220894,9132536,6088357,19976666,15857891,1493820,Under,R Singh
FIN1041,PRJ087,2026,Sep,184400000,15936986,17459263,10475557,6983705,19976666,22936342,-1522277,Over,N Kumar
FIN1042,PRJ087,2026,Oct,184400000,14827822,15977837,9586702,6391134,19976666,21414476,-1150015,Under,R Singh
FIN1043,PRJ087,2026,Nov,184400000,16309377,12875580,7725348,5150232,19976666,19305370,3433797,On Budget,P Gupta
FIN1044,PRJ087,2026,Dec,184400000,16015619,13751167,8250700,5500466,19976666,16792972,2264452,On Budget,M Patel
FIN1045,PRJ088,2026,Jan,187900000,15118353,14933621,8960172,5973448,20355833,22145225,184732,Over,P Gupta
FIN1046,PRJ088,2026,Feb,187900000,16079353,15806094,9483656,6322437,20355833,19652543,273259,Over,M Patel
FIN1047,PRJ088,2026,Mar,187900000,14501574,18203680,10922208,7281472,20355833,20861800,-3702106,Under,M Patel
FIN1048,PRJ088,2026,Apr,187900000,14971032,18440428,11064256,7376171,20355833,19685307,-3469396,Over,M Patel
FIN1049,PRJ088,2026,May,187900000,14549034,15746476,9447885,6298590,20355833,15958575,-1197442,Over,P Gupta
FIN1050,PRJ088,2026,Jun,187900000,16454313,13522434,8113460,5408973,20355833,18613233,2931879,On Budget,M Patel
FIN1051,PRJ088,2026,Jul,187900000,16208884,13483583,8090149,5393433,20355833,19854512,2725301,Under,S Verma
FIN1052,PRJ088,2026,Aug,187900000,16324752,14167135,8500281,5666854,20355833,16208853,2157617,Over,M Patel
FIN1053,PRJ088,2026,Sep,187900000,15859238,16674192,10004515,6669676,20355833,20678809,-814954,On Budget,A Sharma
FIN1054,PRJ088,2026,Oct,187900000,15017577,15468797,9281278,6187518,20355833,22284309,-451220,On Budget,V Mehta
FIN1055,PRJ088,2026,Nov,187900000,15602078,18111463,10866877,7244585,20355833,21273321,-2509385,On Budget,R Singh
FIN1056,PRJ088,2026,Dec,187900000,14620419,13974347,8384608,5589738,20355833,17545708,646072,On Budget,S Verma
FIN1057,PRJ089,2026,Jan,224700000,17962625,22329131,13397478,8931652,24342500,22266155,-4366506,Under,K Rao
FIN1058,PRJ089,2026,Feb,224700000,18018807,20270248,12162148,8108099,24342500,20532560,-2251441,On Budget,R Singh
FIN1059,PRJ089,2026,Mar,224700000,19322450,20388608,12233164,8155443,24342500,24886830,-1066158,On Budget,S Verma
FIN1060,PRJ089,2026,Apr,224700000,18216051,18491812,11095087,7396724,24342500,25044994,-275761,On Budget,K Rao
FIN1061,PRJ089,2026,May,224700000,16916979,18569793,11141875,7427917,24342500,19885654,-1652814,On Budget,N Kumar
FIN1062,PRJ089,2026,Jun,224700000,20104192,17687415,10612449,7074966,24342500,25452067,2416777,Under,A Sharma
FIN1063,PRJ089,2026,Jul,224700000,17921627,17718335,10631001,7087334,24342500,18726546,203292,Under,V Mehta
FIN1064,PRJ089,2026,Aug,224700000,20133841,15206330,9123798,6082532,24342500,25684690,4927511,Over,P Gupta
FIN1065,PRJ089,2026,Sep,224700000,17456622,19279946,11567967,7711978,24342500,23565845,-1823324,On Budget,K Rao
FIN1066,PRJ089,2026,Oct,224700000,18131041,15823805,9494283,6329522,24342500,27043279,2307236,Over,R Singh
FIN1067,PRJ089,2026,Nov,224700000,19289575,19860446,11916267,7944178,24342500,25126364,-570871,Under,P Gupta
FIN1068,PRJ089,2026,Dec,224700000,19920965,17349230,10409538,6939692,24342500,20260169,2571735,Over,N Kumar
FIN1069,PRJ090,2026,Jan,8500000,651364,820403,492241,328161,920833,994692,-169039,On Budget,P Gupta
FIN1070,PRJ090,2026,Feb,8500000,693662,833789,500273,333515,920833,851687,-140127,Over,K Rao
FIN1071,PRJ090,2026,Mar,8500000,727649,773380,464028,309352,920833,1048480,-45731,Under,R Singh
FIN1072,PRJ090,2026,Apr,8500000,768061,784025,470415,313610,920833,820686,-15964,Under,K Rao
FIN1073,PRJ090,2026,May,8500000,661438,579266,347559,231706,920833,761465,82172,On Budget,R Singh
FIN1074,PRJ090,2026,Jun,8500000,730651,745383,447229,298153,920833,1056760,-14732,On Budget,N Kumar
FIN1075,PRJ090,2026,Jul,8500000,690534,777239,466343,310895,920833,716331,-86705,Under,V Mehta
FIN1076,PRJ090,2026,Aug,8500000,658738,802940,481764,321176,920833,752867,-144202,Over,R Singh
FIN1077,PRJ090,2026,Sep,8500000,665853,584983,350989,233993,920833,825448,80870,Over,V Mehta
FIN1078,PRJ090,2026,Oct,8500000,669751,668928,401356,267571,920833,935592,823,Under,K Rao
FIN1079,PRJ090,2026,Nov,8500000,648067,641128,384676,256451,920833,952169,6939,Under,A Sharma
FIN1080,PRJ090,2026,Dec,8500000,669762,769051,461430,307620,920833,718299,-99289,Over,N Kumar
FIN1081,PRJ091,2026,Jan,246300000,19403079,19884051,11930430,7953620,26682500,23454320,-480972,Over,M Patel
FIN1082,PRJ091,2026,Feb,246300000,22063395,17032178,10219306,6812871,26682500,25312750,5031217,Over,A Sharma
FIN1083,PRJ091,2026,Mar,246300000,21801633,23344467,14006680,9337786,26682500,28211199,-1542834,On Budget,V Mehta
FIN1084,PRJ091,2026,Apr,246300000,21277413,19224275,11534565,7689710,26682500,23635925,2053138,On Budget,S Verma
FIN1085,PRJ091,2026,May,246300000,22146003,17653387,10592032,7061354,26682500,27406787,4492616,Over,N Kumar
FIN1086,PRJ091,2026,Jun,246300000,20211178,20190349,12114209,8076139,26682500,27078855,20829,On Budget,S Verma
FIN1087,PRJ091,2026,Jul,246300000,21335048,17866908,10720144,7146763,26682500,20551672,3468140,Over,P Gupta
FIN1088,PRJ091,2026,Aug,246300000,22195717,24254854,14552912,9701941,26682500,24299082,-2059137,Under,A Sharma
FIN1089,PRJ091,2026,Sep,246300000,21475432,16847791,10108674,6739116,26682500,26133472,4627641,Under,M Patel
FIN1090,PRJ091,2026,Oct,246300000,22139101,23295808,13977484,9318323,26682500,30550152,-1156707,Under,K Rao
FIN1091,PRJ091,2026,Nov,246300000,19213253,17223194,10333916,6889277,26682500,25376459,1990059,Under,R Singh
FIN1092,PRJ091,2026,Dec,246300000,20148004,21406536,12843921,8562614,26682500,28638644,-1258532,Over,R Singh
FIN1093,PRJ092,2026,Jan,17400000,1581794,1340614,804368,536245,1885000,1805504,241180,Over,M Patel
FIN1094,PRJ092,2026,Feb,17400000,1396115,1470057,882034,588022,1885000,1906121,-73942,On Budget,N Kumar
FIN1095,PRJ092,2026,Mar,17400000,1454278,1359964,815978,543985,1885000,2162271,94314,Over,S Verma
FIN1096,PRJ092,2026,Apr,17400000,1469383,1695473,1017283,678189,1885000,1617711,-226090,On Budget,K Rao
FIN1097,PRJ092,2026,May,17400000,1561170,1618458,971074,647383,1885000,1822871,-57288,Over,K Rao
FIN1098,PRJ092,2026,Jun,17400000,1415552,1642710,985626,657084,1885000,2147658,-227158,Under,N Kumar
FIN1099,PRJ092,2026,Jul,17400000,1509093,1208859,725315,483543,1885000,2017655,300234,Over,N Kumar
FIN1100,PRJ092,2026,Aug,17400000,1502671,1527807,916684,611122,1885000,1465842,-25136,Over,N Kumar
FIN1101,PRJ092,2026,Sep,17400000,1479162,1203495,722097,481398,1885000,2144826,275667,On Budget,N Kumar
FIN1102,PRJ092,2026,Oct,17400000,1520558,1685339,1011203,674135,1885000,1525921,-164781,On Budget,R Singh
FIN1103,PRJ092,2026,Nov,17400000,1364255,1422936,853761,569174,1885000,1594369,-58681,Under,P Gupta
FIN1104,PRJ092,2026,Dec,17400000,1360460,1298684,779210,519473,1885000,1858814,61776,Under,A Sharma
FIN1105,PRJ093,2026,Jan,145000000,13149770,11878093,7126855,4751237,15708333,15438028,1271677,Over,V Mehta
FIN1106,PRJ093,2026,Feb,145000000,12696833,11674142,7004485,4669656,15708333,12830126,1022691,On Budget,V Mehta
FIN1107,PRJ093,2026,Mar,145000000,12673256,13656314,8193788,5462525,15708333,14242804,-983058,Over,V Mehta
FIN1108,PRJ093,2026,Apr,145000000,12485196,12006183,7203709,4802473,15708333,16593090,479013,On Budget,A Sharma
FIN1109,PRJ093,2026,May,145000000,11827065,10169558,6101734,4067823,15708333,13441031,1657507,On Budget,A Sharma
FIN1110,PRJ093,2026,Jun,145000000,11917781,14347548,8608528,5739019,15708333,16967183,-2429767,On Budget,N Kumar
FIN1111,PRJ093,2026,Jul,145000000,11540824,14018274,8410964,5607309,15708333,16253050,-2477450,On Budget,P Gupta
FIN1112,PRJ093,2026,Aug,145000000,11326738,9800612,5880367,3920244,15708333,16143871,1526126,On Budget,V Mehta
FIN1113,PRJ093,2026,Sep,145000000,13285873,12689627,7613776,5075850,15708333,13247483,596246,On Budget,V Mehta
FIN1114,PRJ093,2026,Oct,145000000,11962787,13664699,8198819,5465879,15708333,15350449,-1701912,On Budget,M Patel
FIN1115,PRJ093,2026,Nov,145000000,11215056,10349515,6209709,4139806,15708333,15315393,865541,On Budget,A Sharma
FIN1116,PRJ093,2026,Dec,145000000,12601293,13435169,8061101,5374067,15708333,17786749,-833876,Under,K Rao
FIN1117,PRJ094,2026,Jan,58100000,4726885,5691523,3414913,2276609,6294166,5141374,-964638,Over,K Rao
FIN1118,PRJ094,2026,Feb,58100000,4521754,5020808,3012484,2008323,6294166,5735263,-499054,Under,R Singh
FIN1119,PRJ094,2026,Mar,58100000,4453270,4837352,2902411,1934940,6294166,6755400,-384082,Under,A Sharma
FIN1120,PRJ094,2026,Apr,58100000,5076880,5451197,3270718,2180478,6294166,5233920,-374317,Over,A Sharma
FIN1121,PRJ094,2026,May,58100000,4475049,4251220,2550732,1700488,6294166,6011822,223829,Under,S Verma
FIN1122,PRJ094,2026,Jun,58100000,5122398,4663049,2797829,1865219,6294166,6196418,459349,Over,A Sharma
FIN1123,PRJ094,2026,Jul,58100000,4853186,4550022,2730013,1820008,6294166,5802446,303164,Over,P Gupta
FIN1124,PRJ094,2026,Aug,58100000,4611024,5124605,3074763,2049842,6294166,5580469,-513581,Under,N Kumar
FIN1125,PRJ094,2026,Sep,58100000,4475602,4633888,2780332,1853555,6294166,5905279,-158286,Under,A Sharma
FIN1126,PRJ094,2026,Oct,58100000,5253456,4947512,2968507,1979004,6294166,4912148,305944,Under,K Rao
FIN1127,PRJ094,2026,Nov,58100000,4362795,3922966,2353779,1569186,6294166,5962650,439829,Over,A Sharma
FIN1128,PRJ094,2026,Dec,58100000,4764382,4177591,2506554,1671036,6294166,6561947,586791,Under,P Gupta
FIN1129,PRJ095,2026,Jan,113900000,10318176,10963993,6578395,4385597,12339166,11779383,-645817,Over,S Verma
FIN1130,PRJ095,2026,Feb,113900000,9532818,8750009,5250005,3500003,12339166,12764349,782809,Over,P Gupta
FIN1131,PRJ095,2026,Mar,113900000,9034248,9780157,5868094,3912062,12339166,10391828,-745909,Under,S Verma
FIN1132,PRJ095,2026,Apr,113900000,8969985,10439135,6263481,4175654,12339166,11167150,-1469150,Under,R Singh
FIN1133,PRJ095,2026,May,113900000,8648651,8515020,5109012,3406008,12339166,9981138,133631,On Budget,R Singh
FIN1134,PRJ095,2026,Jun,113900000,10418805,11155631,6693378,4462252,12339166,12966532,-736826,On Budget,P Gupta
FIN1135,PRJ095,2026,Jul,113900000,9010636,9848328,5908996,3939331,12339166,10294498,-837692,Over,M Patel
FIN1136,PRJ095,2026,Aug,113900000,9647672,9184425,5510655,3673770,12339166,9842986,463247,Over,P Gupta
FIN1137,PRJ095,2026,Sep,113900000,8582999,9582529,5749517,3833011,12339166,13485124,-999530,Over,N Kumar
FIN1138,PRJ095,2026,Oct,113900000,8853836,10082408,6049444,4032963,12339166,13434195,-1228572,Under,A Sharma
FIN1139,PRJ095,2026,Nov,113900000,9775817,9375212,5625127,3750084,12339166,10283768,400605,Over,S Verma
FIN1140,PRJ095,2026,Dec,113900000,10410572,8406082,5043649,3362432,12339166,10719444,2004490,On Budget,M Patel
FIN1141,PRJ096,2026,Jan,20600000,1730974,1498098,898858,599239,2231666,2078727,232876,Over,R Singh
FIN1142,PRJ096,2026,Feb,20600000,1547990,1453190,871914,581276,2231666,2160874,94800,On Budget,S Verma
FIN1143,PRJ096,2026,Mar,20600000,1617164,1763001,1057800,705200,2231666,1822433,-145837,On Budget,N Kumar
FIN1144,PRJ096,2026,Apr,20600000,1805265,1714853,1028911,685941,2231666,2114656,90412,Under,S Verma
FIN1145,PRJ096,2026,May,20600000,1580844,1661168,996700,664467,2231666,2122127,-80324,On Budget,N Kumar
FIN1146,PRJ096,2026,Jun,20600000,1561195,1900754,1140452,760301,2231666,2091540,-339559,Under,A Sharma
FIN1147,PRJ096,2026,Jul,20600000,1765043,2016372,1209823,806548,2231666,2507863,-251329,Under,N Kumar
FIN1148,PRJ096,2026,Aug,20600000,1747261,1809306,1085583,723722,2231666,2379194,-62045,On Budget,V Mehta
FIN1149,PRJ096,2026,Sep,20600000,1729367,1836145,1101687,734458,2231666,1995149,-106778,Under,S Verma
FIN1150,PRJ096,2026,Oct,20600000,1875661,1977897,1186738,791158,2231666,1992616,-102236,On Budget,M Patel
FIN1151,PRJ096,2026,Nov,20600000,1667477,1667249,1000349,666899,2231666,1742781,228,Under,M Patel
FIN1152,PRJ096,2026,Dec,20600000,1830900,1926200,1155720,770480,2231666,2382767,-95300,Over,A Sharma
FIN1153,PRJ097,2026,Jan,112300000,9014156,10558058,6334834,4223223,12165833,11913412,-1543902,Over,M Patel
FIN1154,PRJ097,2026,Feb,112300000,9218911,11112280,6667368,4444912,12165833,13670288,-1893369,Over,K Rao
FIN1155,PRJ097,2026,Mar,112300000,9170024,9158398,5495038,3663359,12165833,9989569,11626,On Budget,S Verma
FIN1156,PRJ097,2026,Apr,112300000,9799338,7490880,4494528,2996352,12165833,11215433,2308458,Over,S Verma
FIN1157,PRJ097,2026,May,112300000,10258756,10459529,6275717,4183811,12165833,11199427,-200773,Over,N Kumar
